No.,名称,经度(度),纬度(度),高程(米)
455,0,108.755936088,32.139205958,1333.144
456,0,109.406333687,32.139205958,1220.379
457,0,110.056731286,32.139205958,1215.472
458,0,110.707128885,32.139205958,1258.511
459,0,111.357526484,32.139205958,1201.459
460,0,112.007924083,32.139205958,388.947
461,0,112.658321682,32.139205958,173.246
462,0,113.308719281,32.139205958,119.209
463,0,113.959116880,32.139205958,119.943
464,0,114.609514479,32.139205958,185.543
465,0,115.259912078,32.139205958,287.478
466,0,115.910309676,32.139205958,344.158
467,0,116.560707275,32.139205958,180.262
468,0,117.211104874,32.139205958,32.143
469,0,117.861502473,32.139205958,10.236
470,0,118.511900072,32.139205958,11.829
471,0,119.162297671,32.139205958,43.211
472,0,119.812695270,32.139205958,13.850
473,0,120.463092869,32.139205958,6.185
474,0,121.113490468,32.139205958,2.633
475,0,121.763888067,32.139205958,1.490
476,0,101.601562500,31.488808359,3683.674
477,0,102.251960099,31.488808359,3179.379
478,0,102.902357698,31.488808359,3276.149
479,0,103.552755297,31.488808359,1354.920
480,0,104.203152896,31.488808359,535.555
481,0,104.853550495,31.488808359,440.835
482,0,105.503948094,31.488808359,397.196
483,0,106.154345693,31.488808359,377.602
484,0,106.804743291,31.488808359,401.365
485,0,107.455140890,31.488808359,466.490
486,0,108.105538489,31.488808359,570.849
487,0,108.755936088,31.488808359,771.454
488,0,109.406333687,31.488808359,998.386
489,0,110.056731286,31.488808359,1125.748
490,0,110.707128885,31.488808359,810.819
491,0,111.357526484,31.488808359,483.600
492,0,112.007924083,31.488808359,219.088
493,0,112.658321682,31.488808359,145.716
494,0,113.308719281,31.488808359,78.696
495,0,113.959116880,31.488808359,55.155
496,0,114.609514479,31.488808359,59.423
497,0,115.259912078,31.488808359,169.063
498,0,115.910309676,31.488808359,425.023
499,0,116.560707275,31.488808359,438.271
500,0,117.211104874,31.488808359,45.888
501,0,117.861502473,31.488808359,158.975
502,0,118.511900072,31.488808359,89.377
503,0,119.162297671,31.488808359,92.781
504,0,119.812695270,31.488808359,64.706
505,0,120.463092869,31.488808359,16.549
506,0,121.113490468,31.488808359,4.574
507,0,121.763888067,31.488808359,4.446
508,0,101.601562500,30.838410760,4097.258
509,0,102.251960099,30.838410760,3006.610
510,0,102.902357698,30.838410760,1892.849
511,0,103.552755297,30.838410760,778.276
512,0,104.203152896,30.838410760,455.452
513,0,104.853550495,30.838410760,419.428
514,0,105.503948094,30.838410760,363.593
515,0,106.154345693,30.838410760,360.465
516,0,106.804743291,30.838410760,395.524
517,0,107.455140890,30.838410760,446.180
518,0,108.105538489,30.838410760,689.913
519,0,108.755936088,30.838410760,1134.847
520,0,109.406333687,30.838410760,1264.714
521,0,110.056731286,30.838410760,1035.870
522,0,110.707128885,30.838410760,861.568
523,0,111.357526484,30.838410760,226.965
524,0,112.007924083,30.838410760,55.369
525,0,112.658321682,30.838410760,33.627
526,0,113.308719281,30.838410760,28.415
527,0,113.959116880,30.838410760,30.708
528,0,114.609514479,30.838410760,34.019
529,0,115.259912078,30.838410760,68.400
530,0,115.910309676,30.838410760,95.843
531,0,116.560707275,30.838410760,56.930
532,0,117.211104874,30.838410760,167.567
533,0,117.861502473,30.838410760,383.676
534,0,118.511900072,30.838410760,233.714
535,0,119.162297671,30.838410760,262.802
536,0,119.812695270,30.838410760,206.692
537,0,120.463092869,30.838410760,98.721
538,0,121.113490468,30.838410760,156.981
539,0,121.763888067,30.838410760,129.785
540,0,122.414285666,30.838410760,65.000
541,0,101.601562500,30.188013161,4141.588
542,0,102.251960099,30.188013161,2347.519
543,0,102.902357698,30.188013161,1506.942
544,0,103.552755297,30.188013161,758.379
545,0,104.203152896,30.188013161,458.524
546,0,104.853550495,30.188013161,386.268
547,0,105.503948094,30.188013161,366.461
548,0,106.154345693,30.188013161,381.055
549,0,106.804743291,30.188013161,463.648
550,0,107.455140890,30.188013161,644.347
551,0,108.105538489,30.188013161,811.043
552,0,108.755936088,30.188013161,819.189
553,0,109.406333687,30.188013161,814.689
554,0,110.056731286,30.188013161,716.648
555,0,110.707128885,30.188013161,477.467
556,0,111.357526484,30.188013161,180.566
557,0,112.007924083,30.188013161,56.778
558,0,112.658321682,30.188013161,28.584
559,0,113.308719281,30.188013161,86.033
560,0,113.959116880,30.188013161,210.308
561,0,114.609514479,30.188013161,190.492
562,0,115.259912078,30.188013161,60.717
563,0,115.910309676,30.188013161,25.555
564,0,116.560707275,30.188013161,58.035
565,0,117.211104874,30.188013161,179.692
566,0,117.861502473,30.188013161,188.610
567,0,118.511900072,30.188013161,260.026
568,0,119.162297671,30.188013161,241.716
569,0,119.812695270,30.188013161,199.445
570,0,120.463092869,30.188013161,321.436
571,0,121.113490468,30.188013161,301.050
572,0,121.763888067,30.188013161,125.966
573,0,122.414285666,30.188013161,39.129
574,0,101.601562500,29.537615562,4033.467
575,0,102.251960099,29.537615562,2590.844
576,0,102.902357698,29.537615562,2426.329
577,0,103.552755297,29.537615562,1294.695
578,0,104.203152896,29.537615562,580.293
579,0,104.853550495,29.537615562,381.688
580,0,105.503948094,29.537615562,466.864
581,0,106.154345693,29.537615562,674.186
582,0,106.804743291,29.537615562,887.448
583,0,107.455140890,29.537615562,974.840
584,0,108.105538489,29.537615562,807.483
585,0,108.755936088,29.537615562,741.566
586,0,109.406333687,29.537615562,572.087
587,0,110.056731286,29.537615562,594.937
588,0,110.707128885,29.537615562,299.808
589,0,111.357526484,29.537615562,222.130
590,0,112.007924083,29.537615562,91.073
591,0,112.658321682,29.537615562,37.023
592,0,113.308719281,29.537615562,141.020
593,0,113.959116880,29.537615562,367.928
594,0,114.609514479,29.537615562,373.501
595,0,115.259912078,29.537615562,156.524
596,0,115.910309676,29.537615562,40.914
597,0,116.560707275,29.537615562,35.814
598,0,117.211104874,29.537615562,130.511
599,0,117.861502473,29.537615562,347.986
600,0,118.511900072,29.537615562,248.959
601,0,119.162297671,29.537615562,455.346
602,0,119.812695270,29.537615562,251.419
603,0,120.463092869,29.537615562,476.603
604,0,121.113490468,29.537615562,284.605
605,0,121.763888067,29.537615562,101.849
606,0,122.414285666,29.537615562,9.200
607,0,101.601562500,28.887217963,3365.030
608,0,102.251960099,28.887217963,2774.890
609,0,102.902357698,28.887217963,2709.677
610,0,103.552755297,28.887217963,1976.654
611,0,104.203152896,28.887217963,1149.443
612,0,104.853550495,28.887217963,840.176
613,0,105.503948094,28.887217963,826.613
614,0,106.154345693,28.887217963,931.847
615,0,106.804743291,28.887217963,1087.051
616,0,107.455140890,28.887217963,1029.019
617,0,108.105538489,28.887217963,842.294
618,0,108.755936088,28.887217963,969.095
619,0,109.406333687,28.887217963,569.712
620,0,110.056731286,28.887217963,388.709
621,0,110.707128885,28.887217963,283.537
622,0,111.357526484,28.887217963,365.901
623,0,112.007924083,28.887217963,180.696
624,0,112.658321682,28.887217963,77.234
625,0,113.308719281,28.887217963,155.941
626,0,113.959116880,28.887217963,296.399
627,0,114.609514479,28.887217963,284.601
628,0,115.259912078,28.887217963,137.766
629,0,115.910309676,28.887217963,46.048
630,0,116.560707275,28.887217963,102.784
631,0,117.211104874,28.887217963,367.318
632,0,117.861502473,28.887217963,542.672
633,0,118.511900072,28.887217963,308.086
634,0,119.162297671,28.887217963,675.043
635,0,119.812695270,28.887217963,462.088
636,0,120.463092869,28.887217963,282.042
637,0,121.113490468,28.887217963,146.759
638,0,121.763888067,28.887217963,53.000
639,0,101.601562500,28.236820364,3256.748
640,0,102.251960099,28.236820364,2165.660
641,0,102.902357698,28.236820364,1848.599
642,0,103.552755297,28.236820364,1968.295
643,0,104.203152896,28.236820364,1833.389
644,0,104.853550495,28.236820364,1647.074
645,0,105.503948094,28.236820364,1453.987
646,0,106.154345693,28.236820364,1164.189
647,0,106.804743291,28.236820364,951.468
648,0,107.455140890,28.236820364,944.143
649,0,108.105538489,28.236820364,938.432
650,0,108.755936088,28.236820364,917.150
651,0,109.406333687,28.236820364,525.958
652,0,110.056731286,28.236820364,424.643
653,0,110.707128885,28.236820364,766.150
654,0,111.357526484,28.236820364,415.544
655,0,112.007924083,28.236820364,207.961
656,0,112.658321682,28.236820364,114.824
657,0,113.308719281,28.236820364,129.370
658,0,113.959116880,28.236820364,223.635
659,0,114.609514479,28.236820364,190.177
660,0,115.259912078,28.236820364,90.656
661,0,115.910309676,28.236820364,143.637
662,0,116.560707275,28.236820364,276.396
663,0,117.211104874,28.236820364,431.595
664,0,117.861502473,28.236820364,422.543
665,0,118.511900072,28.236820364,460.990
666,0,119.162297671,28.236820364,865.326
667,0,119.812695270,28.236820364,557.827
668,0,120.463092869,28.236820364,139.415
669,0,121.113490468,28.236820364,41.046
670,0,101.601562500,27.586422766,2456.130
671,0,102.251960099,27.586422766,2096.395
672,0,102.902357698,27.586422766,1412.733
673,0,103.552755297,27.586422766,1824.900
674,0,104.203152896,27.586422766,2007.498
675,0,104.853550495,27.586422766,1926.785
676,0,105.503948094,27.586422766,1645.072
677,0,106.154345693,27.586422766,1310.260
678,0,106.804743291,27.586422766,1117.815
679,0,107.455140890,27.586422766,999.490
680,0,108.105538489,27.586422766,897.016
681,0,108.755936088,27.586422766,829.421
682,0,109.406333687,27.586422766,467.431
683,0,110.056731286,27.586422766,462.380
684,0,110.707128885,27.586422766,621.886
685,0,111.357526484,27.586422766,417.919
686,0,112.007924083,27.586422766,196.403
687,0,112.658321682,27.586422766,105.112
688,0,113.308719281,27.586422766,108.337
689,0,113.959116880,27.586422766,266.051
690,0,114.609514479,27.586422766,248.085
691,0,115.259912078,27.586422766,146.265
692,0,115.910309676,27.586422766,247.299
693,0,116.560707275,27.586422766,287.454
694,0,117.211104874,27.586422766,415.615
695,0,117.861502473,27.586422766,403.761
696,0,118.511900072,27.586422766,493.540
697,0,119.162297671,27.586422766,942.366
698,0,119.812695270,27.586422766,350.745
699,0,120.463092869,27.586422766,136.655
700,0,121.113490468,27.586422766,40.600
701,0,101.601562500,26.936025167,1820.789
702,0,102.251960099,26.936025167,2046.468
703,0,102.902357698,26.936025167,2367.168
704,0,103.552755297,26.936025167,2136.884
705,0,104.203152896,26.936025167,1981.612
706,0,104.853550495,26.936025167,1621.588
707,0,105.503948094,26.936025167,1362.337
708,0,106.154345693,26.936025167,1299.023
709,0,106.804743291,26.936025167,1202.680
710,0,107.455140890,26.936025167,1014.866
711,0,108.105538489,26.936025167,774.553
712,0,108.755936088,26.936025167,835.370
713,0,109.406333687,26.936025167,526.228
714,0,110.056731286,26.936025167,1007.067
715,0,110.707128885,26.936025167,762.949
716,0,111.357526484,26.936025167,323.727
717,0,112.007924083,26.936025167,402.373
718,0,112.658321682,26.936025167,258.760
719,0,113.308719281,26.936025167,396.627
720,0,113.959116880,26.936025167,470.382
721,0,114.609514479,26.936025167,288.820
722,0,115.259912078,26.936025167,177.904
723,0,115.910309676,26.936025167,254.755
724,0,116.560707275,26.936025167,349.160
725,0,117.211104874,26.936025167,490.038
726,0,117.861502473,26.936025167,672.231
727,0,118.511900072,26.936025167,805.452
728,0,119.162297671,26.936025167,334.981
729,0,119.812695270,26.936025167,74.244
730,0,120.463092869,26.936025167,37.810
731,0,101.601562500,26.285627568,1938.689
732,0,102.251960099,26.285627568,2036.718
733,0,102.902357698,26.285627568,2412.192
734,0,103.552755297,26.285627568,2131.419
735,0,104.203152896,26.285627568,1959.383
736,0,104.853550495,26.285627568,1614.188
737,0,105.503948094,26.285627568,1125.908
738,0,106.154345693,26.285627568,882.359
739,0,106.804743291,26.285627568,898.151
740,0,107.455140890,26.285627568,841.402
741,0,108.105538489,26.285627568,699.765
742,0,108.755936088,26.285627568,798.365
743,0,109.406333687,26.285627568,471.815
744,0,110.056731286,26.285627568,637.071
745,0,110.707128885,26.285627568,610.372
746,0,111.357526484,26.285627568,322.498
747,0,112.007924083,26.285627568,381.287
748,0,112.658321682,26.285627568,729.186
749,0,113.308719281,26.285627568,816.469
750,0,113.959116880,26.285627568,607.362
751,0,114.609514479,26.285627568,358.642
752,0,115.259912078,26.285627568,273.704
753,0,115.910309676,26.285627568,340.032
754,0,116.560707275,26.285627568,449.937
755,0,117.211104874,26.285627568,673.498
756,0,117.861502473,26.285627568,717.244
757,0,118.511900072,26.285627568,656.759
758,0,119.162297671,26.285627568,86.047
759,0,119.812695270,26.285627568,8.012
760,0,120.463092869,26.285627568,1.708
761,0,101.601562500,25.635229969,2017.429
762,0,102.251960099,25.635229969,2020.329
763,0,102.902357698,25.635229969,2046.806
764,0,103.552755297,25.635229969,2045.014
765,0,104.203152896,25.635229969,1720.008
766,0,104.853550495,25.635229969,1308.507
767,0,105.503948094,25.635229969,1047.938
768,0,106.154345693,25.635229969,1007.960
769,0,106.804743291,25.635229969,900.142
770,0,107.455140890,25.635229969,599.276
771,0,108.105538489,25.635229969,547.274
772,0,108.755936088,25.635229969,461.537
773,0,109.406333687,25.635229969,277.693
774,0,110.056731286,25.635229969,321.551
775,0,110.707128885,25.635229969,308.928
776,0,111.357526484,25.635229969,313.302
777,0,112.007924083,25.635229969,694.587
778,0,112.658321682,25.635229969,765.787
779,0,113.308719281,25.635229969,453.867
780,0,113.959116880,25.635229969,370.618
781,0,114.609514479,25.635229969,403.977
782,0,115.259912078,25.635229969,340.970
783,0,115.910309676,25.635229969,361.398
784,0,116.560707275,25.635229969,478.843
785,0,117.211104874,25.635229969,672.549
786,0,117.861502473,25.635229969,523.014
787,0,118.511900072,25.635229969,159.479
788,0,119.162297671,25.635229969,73.088
789,0,119.812695270,25.635229969,7.597
790,0,120.463092869,25.635229969,1.200
791,0,121.113490468,25.635229969,252.453
792,0,121.763888067,25.635229969,92.711
793,0,122.414285666,25.635229969,2.000
794,0,101.601562500,24.984832370,1547.377
795,0,102.251960099,24.984832370,1924.781
796,0,102.902357698,24.984832370,1999.937
797,0,103.552755297,24.984832370,1689.878
798,0,104.203152896,24.984832370,1470.317
799,0,104.853550495,24.984832370,1211.337
800,0,105.503948094,24.984832370,926.569
801,0,106.154345693,24.984832370,793.621
802,0,106.804743291,24.984832370,654.614
803,0,107.455140890,24.984832370,448.418
804,0,108.105538489,24.984832370,513.561
805,0,108.755936088,24.984832370,343.642
806,0,109.406333687,24.984832370,146.586
807,0,110.056731286,24.984832370,292.226
808,0,110.707128885,24.984832370,345.746
809,0,111.357526484,24.984832370,547.042
810,0,112.007924083,24.984832370,490.340
811,0,112.658321682,24.984832370,361.093
812,0,113.308719281,24.984832370,313.493
813,0,113.959116880,24.984832370,411.062
814,0,114.609514479,24.984832370,373.914
815,0,115.259912078,24.984832370,213.398
816,0,115.910309676,24.984832370,305.964
817,0,116.560707275,24.984832370,599.151
818,0,117.211104874,24.984832370,609.845
819,0,117.861502473,24.984832370,240.593
820,0,118.511900072,24.984832370,38.600
821,0,119.162297671,24.984832370,38.600
822,0,120.463092869,24.984832370,130.412
823,0,121.113490468,24.984832370,1591.006
824,0,121.763888067,24.984832370,1507.938
825,0,122.414285666,24.984832370,2.000
826,0,101.601562500,24.334434771,1297.277
827,0,102.251960099,24.334434771,1419.564
828,0,102.902357698,24.334434771,1786.367
829,0,103.552755297,24.334434771,1775.220
830,0,104.203152896,24.334434771,1615.630
831,0,104.853550495,24.334434771,1368.084
832,0,105.503948094,24.334434771,1071.526
833,0,106.154345693,24.334434771,885.724
834,0,106.804743291,24.334434771,617.167
835,0,107.455140890,24.334434771,247.483
836,0,108.105538489,24.334434771,331.340
837,0,108.755936088,24.334434771,225.233
838,0,109.406333687,24.334434771,143.384
839,0,110.056731286,24.334434771,267.649
840,0,110.707128885,24.334434771,155.269
841,0,111.357526484,24.334434771,277.301
842,0,112.007924083,24.334434771,259.286
843,0,112.658321682,24.334434771,165.199
844,0,113.308719281,24.334434771,114.113
845,0,113.959116880,24.334434771,152.272
846,0,114.609514479,24.334434771,225.007
847,0,115.259912078,24.334434771,283.412
848,0,115.910309676,24.334434771,260.770
849,0,116.560707275,24.334434771,137.201
850,0,117.211104874,24.334434771,138.063
851,0,117.861502473,24.334434771,174.600
852,0,120.463092869,24.334434771,426.413
853,0,121.113490468,24.334434771,1314.492
854,0,121.763888067,24.334434771,1672.310
855,0,101.601562500,23.684037172,1364.907
856,0,102.251960099,23.684037172,1639.163
857,0,102.902357698,23.684037172,1732.283
858,0,103.552755297,23.684037172,1562.594
859,0,104.203152896,23.684037172,1510.782
860,0,104.853550495,23.684037172,1241.379
861,0,105.503948094,23.684037172,1066.483
862,0,106.154345693,23.684037172,913.027
863,0,106.804743291,23.684037172,573.599
864,0,107.455140890,23.684037172,301.561
865,0,108.105538489,23.684037172,145.524
866,0,108.755936088,23.684037172,138.606
867,0,109.406333687,23.684037172,106.299
868,0,110.056731286,23.684037172,190.110
869,0,110.707128885,23.684037172,311.455
870,0,111.357526484,23.684037172,311.998
871,0,112.007924083,23.684037172,200.182
872,0,112.658321682,23.684037172,67.228
873,0,113.308719281,23.684037172,27.013
874,0,113.959116880,23.684037172,210.733
875,0,114.609514479,23.684037172,286.563
876,0,115.259912078,23.684037172,238.636
877,0,115.910309676,23.684037172,51.933
878,0,116.560707275,23.684037172,7.939
879,0,117.211104874,23.684037172,7.600
880,0,120.463092869,23.684037172,249.609
881,0,121.113490468,23.684037172,301.446
882,0,121.763888067,23.684037172,322.331
883,0,101.601562500,23.033639573,1148.932
884,0,102.251960099,23.033639573,1248.957
885,0,102.902357698,23.033639573,1268.984
886,0,103.552755297,23.033639573,1192.708
887,0,104.203152896,23.033639573,727.444
888,0,104.853550495,23.033639573,447.496
889,0,105.503948094,23.033639573,527.378
890,0,106.154345693,23.033639573,512.884
891,0,106.804743291,23.033639573,301.843
892,0,107.455140890,23.033639573,230.878
893,0,108.105538489,23.033639573,218.193
894,0,108.755936088,23.033639573,85.311
895,0,109.406333687,23.033639573,97.419
896,0,110.056731286,23.033639573,158.448
897,0,110.707128885,23.033639573,188.317
898,0,111.357526484,23.033639573,472.016
899,0,112.007924083,23.033639573,284.248
900,0,112.658321682,23.033639573,84.871
901,0,113.308719281,23.033639573,28.013
902,0,113.959116880,23.033639573,68.491
903,0,114.609514479,23.033639573,131.994
904,0,115.259912078,23.033639573,223.068
905,0,115.910309676,23.033639573,7.149
906,0,116.560707275,23.033639573,4.400
907,0,120.463092869,23.033639573,194.642
908,0,121.113490468,23.033639573,103.944
909,0,121.763888067,23.033639573,67.400
